"Station","Date","Time","Interval","Air max","Air max time","Air min","Air min time","Air obs","Air avg","Air2 max","Air2 max time","Air2 min","Air2 min time","Air2 obs","Air2 avg","Air3 max","Air3 max time","Air3 min","Air3 min time","Air3 obs","Air3 avg","RH max","RH max time","RH min","RH min time","RH avg","RH2 max","RH2 max time","RH2 min","RH2 min time","RH2 avg","RH3 max","RH3 max time","RH3 min","RH3 min time","RH3 avg","Soil max","Soil max time","Soil min","Soil min time","Soil obs","Soil avg","Precip","ETo","Solar","Leaf","Leaf2","Leaf3","Wind max dir","Wind max speed","Wind max time","Wind obs dir","Wind obs speed","Wind avg dir","Wind avg speed","Wind ST","Wind run","Battery","Dew pnt","Chill hrs","Hrs 26F","Hrs 28F","Hrs 32F","DD41F","DD41F2","DD41F3","TC DSV","TC DSV2","TC DSV3","HR65TO75FA90RH","HR65TO75FA90RH2","HR65TO75FA90RH3","BEEHOURS","BEESEASON"
Nickels_Soils_Lab.P,20221226,2400,1440,48,23:50,42,04:09, ,44, , , , , , , , , , , , ,95, ,92, , , , , , , , , , , , , , , , , , ,0.35,0.01,45, , , ,159,25,23:32, , , , , , , ,42, , ,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20221227,2400,1440,59,14:38,48,01:05, ,52, , , , , , , , , , , , ,93, ,53, , , , , , , , , , , , , , , , , , ,0.36,0.05,117, , , ,165,26,02:55, , , , , , , ,45, , ,0.0,0.0, , , , , , , , , ,4.8, ,
Nickels_Soils_Lab.P,20221228,2400,1440,50,13:48,36,07:40, ,44, , , , , , , , , , , , ,94, ,60, , , , , , , , , , , , , , , , , , ,0.00,0.03,184, , , ,264,11,24:13, , , , , , , ,39, , ,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20221229,2400,1440,49,23:56,44,04:12, ,47, , , , , , , , , , , , ,95, ,92, , , , , , , , , , , , , , , , , , ,0.80,0.01,32, , , ,165,15,23:37, , , , , , , ,45, , ,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20221230,2400,1440,65,16:15,48,24:02, ,56, , , , , , , , , , , , ,95, ,71, , , , , , , , , , , , , , , , , , ,0.02,0.03,64, , , ,175,22,11:36, , , , , , , ,52, , ,0.0,0.0, , , , , , , , , ,3.8, ,
Nickels_Soils_Lab.P,20221231,2400,1440,61,01:38,44,23:05, ,52, , , , , , , , , , , , ,94, ,70, , , , , , , , , , , , , , , , , , ,0.97,0.01, , , , ,156,16,24:36, , , , , , , ,49, , ,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20230101,2400,1440,58,14:39,42,23:02, ,51, , , , , , , , , , , , ,91, ,34, , , , , , , , , , , , , , , , , , ,0.00,0.10,257, , , ,345,29,11:01, , , , , , , ,33, , ,0.0,0.0, , , , , , , , , ,3.5, ,
Nickels_Soils_Lab.P,20230102,2400,1440,46,01:40,37,18:33, ,42, , , , , , , , , , , , ,94, ,51, , , , , , , , , , , , , , , , , , ,0.47,0.02,44, , , ,346,12,22:57, , , , , , , ,34, , ,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20230103,2400,1440,44,14:16,38,03:17, ,41, , , , , , , , , , , , ,95, ,88, , , , , , , , , , , , , , , , , , ,0.03,0.01,64, , , ,322,11,02:04, , , , , , , ,39, , ,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20230104,2400,1440,55,16:50,42,01:26, ,48, , , , , , , , , , , , ,94, ,77, , , , , , , , , , , , , , , , , , ,1.14,0.02,55, , , ,185,32,18:54, , , , , , , ,45, , ,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20230105,2400,1440,54,16:23,47,23:28, ,51, , , , , , , , , , , , ,93, ,53, , , , , , , , , , , , , , , , , , ,0.45,0.02,57, , , ,183,19,01:02, , , , , , , ,46, , ,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20230106,2400,1440,54,14:49,47,24:17, ,49, , , , , , , , , , , , ,92, ,78, , , , , , , , , , , , , , , , , , ,0.01,0.03,107, , , ,136,11,14:17, , , , , , , ,45, , ,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20230107,2400,1440,54,16:07,47,06:59, ,49, , , , , , , , , , , , ,90, ,61, , , , , , , , , , , , , , , , , , ,0.27,0.03,47, , , ,170,25,22:50, , , , , , , ,44, , ,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20230108,2400,1440,57,13:11,46,07:48, ,52, , , , , , , , , , , , ,93, ,69, , , , , , , , , , , , , , , , , , ,0.76,0.05,170, , , ,184,25,02:01, , , , , , , ,47, , ,0.0,0.0, , , , , , , , , ,3.5, ,
Nickels_Soils_Lab.P,20230109,2400,1440,61,14:43,43,23:11, ,53, , , , , , , , , , , , ,93, ,50, , , , , , , , , , , , , , , , , , ,1.43,0.04,147, , , ,146,27,01:36, , , , , , , ,47, , ,0.0,0.0, , , , , , , , , ,6.7, ,
Nickels_Soils_Lab.P,20230110,2400,1440,55,12:48,45,22:23, ,49, , , , , , , , , , , , ,94, ,62, , , , , , , , , , , , , , , , , , ,1.16,0.03,110, , , ,228,24,04:28, , , , , , , ,44, , ,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20230111,2400,1440,50,23:59,45,24:06, ,48, , , , , , , , , , , , ,94, ,90, , , , , , , , , , , , , , , , , , ,0.88,0.02,43, , , ,127,20,17:17, , , , , , , ,46, , ,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20230112,2400,1440,61,14:47,47,07:39, ,53, , , , , , , , , , , , ,91, ,58, , , , , , , , , , , , , , , , , , ,0.01,0.05,189, , , ,217,15,01:01, , , , , , , ,47, , ,0.0,0.0, , , , , , , , , ,6.5, ,
Nickels_Soils_Lab.P,20230113,2400,1440,53,20:58,48,05:29, ,51, , , , , , , , , , , , ,94, ,79, , , , , , , , , , , , , , , , , , ,0.28,0.01,39, , , ,140,19,14:39, , , , , , , , , , ,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20230114,2400,1440,60,11:26,45,22:45, ,51, , , , , , , , , , , , ,93, ,63, , , , , , , , , , , , , , , , , , ,1.36,0.04,112, , , ,158,35,08:02, , , , , , , ,47, , ,0.0,0.0, , , , , , , , , ,2.0, ,
Nickels_Soils_Lab.P,20230115,2400,1440,51,16:23,44,04:26, ,47, , , , , , , , , , , , ,94, ,70, , , , , , , , , , , , , , , , , , ,0.22,0.03,90, , , ,177,18,12:07, , , , , , , ,43, , ,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20230116,2400,1440,56,15:55,39,23:43, ,47, , , , , , , , , , , , ,94, ,41, , , , , , , , , , , , , , , , , , ,0.08,0.04,152, , , ,275,17,10:39, , , , , , , ,39, , ,0.0,0.0, , , , , , , , , ,0.8, ,
Nickels_Soils_Lab.P,20230117,2400,1440,57,15:17,35,06:42, ,44, , , , , , , , , , , , ,93, ,41, , , , , , , , , , , , , , , , , , ,0.00,0.06,276, , , ,310,15,12:12, , , , , , , ,35, , ,0.0,0.0, , , , , , , , , ,3.1, ,
Nickels_Soils_Lab.P,20230118,2400,1440,52,14:06,33,06:00, ,42, , , , , , , , , , , , ,94, ,73, , , , , , , , , , , , , , , , , , ,0.27,0.03,149, , , ,155,19,15:34, , , , , , , ,39, , ,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20230119,2400,1440,54,14:02,38,07:40, ,44, , , , , , , , , , , , ,93, ,41, , , , , , , , , , , , , , , , , , ,0.01,0.07,277, , , ,329,23,13:28, , , , , , , ,35, , ,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20230120,2400,1440,56,15:28,38,23:58, ,46, , , , , , , , , , , , ,68, ,29, , , , , , , , , , , , , , , , , , ,0.00,0.09,292, , , ,346,25,04:55, , , , , , , ,28, , ,0.0,0.0, , , , , , , , , ,1.1, ,
Nickels_Soils_Lab.P,20230121,2400,1440,56,14:35,32,05:12, ,42, , , , , , , , , , , , ,88, ,33, , , , , , , , , , , , , , , , , , ,0.00,0.06,280, , , ,325,8,11:09, , , , , , , ,31, , ,0.0,0.0, , , , , , , , , ,1.3, ,
Nickels_Soils_Lab.P,20230122,2400,1440,55,15:12,34,03:24, ,45, , , , , , , , , , , , ,92, ,27, , , , , , , , , , , , , , , , , , ,0.00,0.09,294, , , ,325,34,12:37, , , , , , , ,29, , ,0.0,0.0, , , , , , , , , ,0.5, ,
Nickels_Soils_Lab.P,20230123,2400,1440,61,14:35,43,06:54, ,51, , , , , , , , , , , , ,49, ,25, , , , , , , , , , , , , , , , , , ,0.00,0.12,303, , , ,323,34,11:51, , , , , , , ,25, , ,0.0,0.0, , , , , , , , , ,3.5, ,
Nickels_Soils_Lab.P,20230124,2400,1440,67,15:32,38,23:56, ,51, , , , , , , , , , , , ,88, ,26, , , , , , , , , , , , , , , , , , ,0.00,0.09,296, , , ,349,17,10:31, , , , , , , ,33, , ,0.0,0.0, , , , , , , , , ,7.4, ,
Nickels_Soils_Lab.P,20230125,2400,1440,67,14:57,38,24:01, ,55, , , , , , , , , , , , ,89, ,29, , , , , , , , , , , , , , , , , , ,0.00,0.12,303, , , ,318,29,14:09, , , , , , , ,33, , ,0.0,0.0, , , , , , , , , ,6.2, ,
Nickels_Soils_Lab.P,20230126,2400,1440,69,14:42,40,23:49, ,55, , , , , , , , , , , , ,88, ,27, , , , , , , , , , , , , , , , , , ,0.00,0.11,307, , , ,337,24,10:34, , , , , , , ,35, , ,0.0,0.0, , , , , , , , , ,8.1, ,
Nickels_Soils_Lab.P,20230127,2400,1440,60,15:38,35,07:26, ,46, , , , , , , , , , , , ,92, ,48, , , , , , , , , , , , , , , , , , ,0.00,0.06,288, , , ,290,10,23:58, , , , , , , ,39, , ,0.0,0.0, , , , , , , , , ,5.3, ,
Nickels_Soils_Lab.P,20230128,2400,1440,61,12:54,40,07:21, ,50, , , , , , , , , , , , ,86, ,33, , , , , , , , , , , , , , , , , , ,0.00,0.08,313, , , ,324,19,03:27, , , , , , , ,34, , ,0.0,0.0, , , , , , , , , ,7.5, ,
Nickels_Soils_Lab.P,20230129,2400,1440,46,18:02,35,03:42, ,41, , , , , , , , , , , , ,94, ,30, , , , , , , , , , , , , , , , , , ,0.17,0.03,44, , , ,13,32,21:48, , , , , , , ,32, , ,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20230130,2400,1440,53,15:19,36,07:24, ,43, , , , , , , , , , , , ,38, ,18, , , , , , , , , , , , , , , , , , ,0.00,0.12,334, , , ,335,32,10:26, , , , , , , ,12, , ,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20230131,2400,1440,61,15:13,34,23:55, ,46, , , , , , , , , , , , ,83, ,17, , , , , , , , , , , , , , , , , , ,0.00,0.10,330, , , ,333,22,09:44, , , , , , , ,18, , ,0.0,0.0, , , , , , , , , ,4.7, ,
Nickels_Soils_Lab.P,20230201,2400,1440,56,13:32,31,05:54, ,42, , , , , , , , , , , , ,88, ,34, , , , , , , , , , , , , , , , , , ,0.00,0.06,264, , , ,325,10,09:16, , , , , , , ,31, , ,0.0,4.0, , , , , , , , , ,0.2, ,
Nickels_Soils_Lab.P,20230202,2400,1440,54,16:38,34,02:59, ,43, , , , , , , , , , , , ,88, ,41, , , , , , , , , , , , , , , , , , ,0.00,0.05,206, , , ,322,10,10:28, , , , , , , ,33, , ,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20230203,2400,1440,58,14:26,39,24:15, ,48, , , , , , , , , , , , ,92, ,60, , , , , , , , , , , , , , , , , , ,0.28,0.05,202, , , ,268,20,05:34, , , , , , , ,42, , ,0.0,0.0, , , , , , , , , ,3.3, ,
Nickels_Soils_Lab.P,20230204,2400,1440,56,12:46,45,06:12, ,50, , , , , , , , , , , , ,93, ,65, , , , , , , , , , , , , , , , , , ,0.15,0.04,143, , , ,251,22,22:45, , , , , , , ,45, , ,0.0,0.0, , , , , , , , , ,0.2, ,
Nickels_Soils_Lab.P,20230205,2400,1440,55,11:06,40,23:16, ,49, , , , , , , , , , , , ,86, ,52, , , , , , , , , , , , , , , , , , ,0.01,0.07,210, , , ,272,27,14:31, , , , , , , ,39, , ,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20230206,2400,1440,61,14:51,39,07:09, ,50, , , , , , , , , , , , ,84, ,30, , , , , , , , , , , , , , , , , , ,0.00,0.10,343, , , ,336,29,13:00, , , , , , , ,34, , ,0.0,0.0, , , , , , , , , ,4.9, ,
Nickels_Soils_Lab.P,20230207,2400,1440,59,15:57,37,07:04, ,47, , , , , , , , , , , , ,89, ,39, , , , , , , , , , , , , , , , , , ,0.00,0.06,285, , , ,311,10,01:12, , , , , , , ,36, , ,0.0,0.0, , , , , , , , , ,4.6, ,
Nickels_Soils_Lab.P,20230208,2400,1440,66,16:05,36,05:39, ,49, , , , , , , , , , , , ,91, ,28, , , , , , , , , , , , , , , , , , ,0.00,0.08,349, , , ,344,12,13:36, , , , , , , ,37, , ,0.0,0.0, , , , , , , , , ,6.5, ,
Nickels_Soils_Lab.P,20230209,2400,1440,65,15:46,36,07:18, ,50, , , , , , , , , , , , ,90, ,34, , , , , , , , , , , , , , , , , , ,0.00,0.09,360, , , ,137,10,16:29, , , , , , , ,38, , ,0.0,0.0, , , , , , , , , ,7.1, ,
Nickels_Soils_Lab.P,20230210,2400,1440,63,15:26,36,05:54, ,47, , , , , , , , , , , , ,94, ,34, , , , , , , , , , , , , , , , , , ,0.00,0.07,286, , , ,280,26,16:24, , , , , , , ,38, , ,0.0,0.0, , , , , , , , , ,3.2, ,
Nickels_Soils_Lab.P,20230211,2400,1440,61,16:00,39,07:15, ,47, , , , , , , , , , , , ,89, ,38, , , , , , , , , , , , , , , , , , ,0.00,0.08,326, , , ,335,21,13:01, , , , , , , ,38, , ,0.0,0.0, , , , , , , , , ,4.6, ,
Nickels_Soils_Lab.P,20230212,2400,1440,72,15:30,40,24:29, ,57, , , , , , , , , , , , ,91, ,20, , , , , , , , , , , , , , , , , , ,0.00,0.14,370, , , ,341,29,09:58, , , , , , , ,32, , ,0.0,0.0, , , , , , , , , ,7.6, ,
Nickels_Soils_Lab.P,20230213,2400,1440,67,16:12,42,05:43, ,54, , , , , , , , , , , , ,73, ,28, , , , , , , , , , , , , , , , , , ,0.00,0.10,374, , , ,1,15,19:34, , , , , , , ,32, , ,0.0,0.0, , , , , , , , , ,8.6, ,
Nickels_Soils_Lab.P,20230214,2400,1440,55,14:01,40,07:15, ,46, , , , , , , , , , , , ,53, ,24, , , , , , , , , , , , , , , , , , ,0.00,0.10,348, , , ,345,23,16:29, , , , , , , ,22, , ,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20230215,2400,1440,59,15:21,37,07:17, ,46, , , , , , , , , , , , ,63, ,18, , , , , , , , , , , , , , , , , , ,0.00,0.12,401, , , ,335,24,10:06, , , , , , , ,22, , ,0.0,0.0, , , , , , , , , ,4.8, ,
Nickels_Soils_Lab.P,20230216,2400,1440,54,15:20,30,06:30, ,42, , , , , , , , , , , , ,87, ,36, , , , , , , , , , , , , , , , , , ,0.00,0.06,299, , , ,93,9,12:28, , , , , , , ,29, , ,0.0,4.6, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20230217,2400,1440,66,15:05,37,07:09, ,48, , , , , , , , , , , , ,75, ,13, , , , , , , , , , , , , , , , , , ,0.00,0.10,361, , , ,336,18,10:38, , , , , , , ,26, , ,0.0,0.0, , , , , , , , , ,6.6, ,
Nickels_Soils_Lab.P,20230218,2400,1440,61,14:57,31,05:06, ,46, , , , , , , , , , , , ,81, ,22, , , , , , , , , , , , , , , , , , ,0.00,0.08,333, , , ,8,9,12:06, , , , , , , ,28, , ,0.0,1.5, , , , , , , , , ,6.2, ,
Nickels_Soils_Lab.P,20230219,2400,1440,72,14:58,39,03:24, ,53, , , , , , , , , , , , ,82, ,19, , , , , , , , , , , , , , , , , , ,0.00,0.12,379, , , ,20,22,11:06, , , , , , , ,32, , ,0.0,0.0, , , , , , , , , ,8.1, ,
Nickels_Soils_Lab.P,20230220,2400,1440,71,15:18,39,04:39, ,53, , , , , , , , , , , , ,86, ,28, , , , , , , , , , , , , , , , , , ,0.00,0.10,368, , , ,12,12,12:59, , , , , , , ,38, , ,0.0,0.0, , , , , , , , , ,8.5, ,
Nickels_Soils_Lab.P,20230221,2400,1440,61,14:15,42,23:59, ,49, , , , , , , , , , , , ,89, ,22, , , , , , , , , , , , , , , , , , ,0.00,0.11,331, , , ,288,36,13:13, , , , , , , ,33, , ,0.0,0.0, , , , , , , , , ,2.6, ,
Nickels_Soils_Lab.P,20230222,2400,1440,54,14:44,35,03:25, ,44, , , , , , , , , , , , ,69, ,24, , , , , , , , , , , , , , , , , , ,0.00,0.12,422, , , ,271,28,22:53, , , , , , , ,24, , ,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20230223,2400,1440,49,15:40,31,03:54, ,41, , , , , , , , , , , , ,93, ,42, , , , , , , , , , , , , , , , , , ,0.88,0.08,347, , , ,168,34,21:15, , , , , , , ,28, , ,0.0,0.3, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20230224,2400,1440,44,11:24,34,01:14, ,39, , , , , , , , , , , , ,93, ,76, , , , , , , , , , , , , , , , , , ,0.81,0.03,155, , , ,133,33,02:46, , , , , , , ,36, , ,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20230225,2400,1440,49,12:48,38,06:05, ,43, , , , , , , , , , , , ,93, ,68, , , , , , , , , , , , , , , , , , ,0.02,0.05,227, , , ,167,15,10:20, , , , , , , ,38, , ,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20230226,2400,1440,48,16:59,42,04:53, ,44, , , , , , , , , , , , ,92, ,57, , , , , , , , , , , , , , , , , , ,0.03,0.03,84, , , ,151,23,11:18, , , , , , , ,40, , ,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20230227,2400,1440,48,16:02,38,05:33, ,42, , , , , , , , , , , , ,91, ,54, , , , , , , , , , , , , , , , , , ,0.16,0.05,211, , , ,182,32,09:47, , , , , , , ,34, , ,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20230228,2400,1440,52,13:08,37,23:43, ,43, , , , , , , , , , , , ,92, ,54, , , , , , , , , , , , , , , , , , ,0.13,0.06,251, , , ,260,25,20:12, , , , , , , ,36, , ,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20230301,2400,1440,54,14:00,31,03:32, ,43, , , , , , , , , , , , ,89, ,29, , , , , , , , , , , , , , , , , , ,0.00,0.12,459, , , ,6,32,10:18, , , , , , , ,26, , ,0.0,0.9, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20230302,2400,1440,59,13:07,38,06:24, ,47, , , , , , , , , , , , ,89, ,28, , , , , , , , , , , , , , , , , , ,0.00,0.11,436, , , ,339,15,02:25, , , , , , , ,30, , ,0.0,0.0, , , , , , , , , ,5.1, ,
Nickels_Soils_Lab.P,20230303,2400,1440,59,13:41,35,05:02, ,47, , , , , , , , , , , , ,93, ,37, , , , , , , , , , , , , , , , , , ,0.00,0.10,395, , , ,348,14,11:54, , , , , , , ,37, , ,0.0,0.0, , , , , , , , , ,5.7, ,
Nickels_Soils_Lab.P,20230304,2400,1440,53,14:38,42,11:25, ,46, , , , , , , , , , , , ,87, ,43, , , , , , , , , , , , , , , , , , ,0.12,0.08,325, , , ,269,26,13:32, , , , , , , ,34, , ,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20230305,2400,1440,53,12:22,37,23:23, ,44, , , , , , , , , , , , ,92, ,36, , , , , , , , , , , , , , , , , , ,0.34,0.09,398, , , ,258,22,15:23, , , , , , , ,33, , ,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20230306,2400,1440,54,15:00,37,06:03, ,43, , , , , , , , , , , , ,91, ,47, , , , , , , , , , , , , , , , , , ,0.06,0.07,356, , , ,279,21,15:22, , , , , , , ,36, , ,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20230307,2400,1440,54,14:41,37,04:45, ,46, , , , , , , , , , , , ,90, ,42, , , , , , , , , , , , , , , , , , ,0.01,0.09,376, , , ,186,21,23:49, , , , , , , ,34, , ,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20230308,2400,1440,56,15:09,37,22:48, ,46, , , , , , , , , , , , ,90, ,28, , , , , , , , , , , , , , , , , , ,0.08,0.10,428, , , ,241,21,24:11, , , , , , , ,33, , ,0.0,0.0, , , , , , , , , ,1.1, ,
Nickels_Soils_Lab.P,20230309,2400,1440,48,23:58,35,02:43, ,43, , , , , , , , , , , , ,94, ,66, , , , , , , , , , , , , , , , , , ,1.03,0.02, , , , ,143,36,19:02, , , , , , , ,39, , ,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20230310,2400,1440,62,15:11,44,06:58, ,52, , , , , , , , , , , , ,94, ,30, , , , , , , , , , , , , , , , , , ,0.21,0.11,404, , , ,174,28,01:11, , , , , , , ,42, , ,0.0,0.0, , , , , , , , , ,6.9, ,
Nickels_Soils_Lab.P,20230311,2400,1440,51,14:29,45,04:06, ,48, , , , , , , , , , , , ,93, ,71, , , , , , , , , , , , , , , , , , ,0.08,0.04,163, , , ,24,10,10:17, , , , , , , ,46, , ,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20230312,2400,1440,59,14:35,48,01:07, ,53, , , , , , , , , , , , ,95, ,74, , , , , , , , , , , , , , , , , , ,0.37,0.05,186, , , ,153,20,15:25, , , , , , , ,51, , ,0.0,0.0, , , , , , , , , ,5.4, ,
Nickels_Soils_Lab.P,20230313,2400,1440,64,14:46,52,07:40, ,57, , , , , , , , , , , , ,93, ,60, , , , , , , , , , , , , , , , , , ,0.06,0.09,289, , , ,218,24,14:39, , , , , , , ,51, , ,0.0,0.0, , , , , , , , , ,6.8, ,
Nickels_Soils_Lab.P,20230314,2400,1440,61,16:23,43,24:59, ,54, , , , , , , , , , , , ,94, ,61, , , , , , , , , , , , , , , , , , ,1.56,0.06,212, , , ,206,37,16:27, , , , , , , ,49, , ,0.0,0.0, , , , , , , , , ,2.9, ,
Nickels_Soils_Lab.P,20230315,2400,1440,64,15:58,39,05:38, ,51, , , , , , , , , , , , ,94, ,32, , , , , , , , , , , , , , , , , , ,0.00,0.14,504, , , ,349,25,10:29, , , , , , , ,37, , ,0.0,0.0, , , , , , , , , ,7.2, ,
Nickels_Soils_Lab.P,20230316,2400,1440,66,17:34,45,23:25, ,53, , , , , , , , , , , , ,84, ,31, , , , , , , , , , , , , , , , , , ,0.00,0.14,510, , , ,338,17,09:55, , , , , , , ,36, , ,0.0,0.0, , , , , , , , , ,8.4, ,
Nickels_Soils_Lab.P,20230317,2400,1440,69,15:03,41,06:53, ,53, , , , , , , , , , , , ,89, ,26, , , , , , , , , , , , , , , , , , ,0.00,0.12,461, , , ,318,12,11:19, , , , , , , ,39, , ,0.0,0.0, , , , , , , , , ,8.7, ,
Nickels_Soils_Lab.P,20230318,2400,1440,63,15:53,40,06:54, ,52, , , , , , , , , , , , ,91, ,44, , , , , , , , , , , , , , , , , , ,0.00,0.08,312, , , ,317,12,10:01, , , , , , , ,42, , ,0.0,0.0, , , , , , , , , ,8.5, ,
Nickels_Soils_Lab.P,20230319,2400,1440,57,17:05,50,06:51, ,52, , , , , , , , , , , , ,94, ,72, , , , , , , , , , , , , , , , , , ,0.37,0.04,152, , , ,168,23,09:19, , , , , , , ,49, , ,0.0,0.0, , , , , , , , , ,4.5, ,
Nickels_Soils_Lab.P,20230320,2400,1440,61,14:14,43,22:52, ,52, , , , , , , , , , , , ,91, ,44, , , , , , , , , , , , , , , , , , ,0.00,0.13,515, , , ,228,18,04:42, , , , , , , ,41, , ,0.0,0.0, , , , , , , , , ,8.5, ,
Nickels_Soils_Lab.P,20230321,2400,1440,48,19:06,44,01:25, ,46, , , , , , , , , , , , ,94, ,83, , , , , , , , , , , , , , , , , , ,1.24,0.02, , , , ,17,20,14:54, , , , , , , ,44, , ,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20230322,2400,1440,57,17:20,45,01:03, ,49, , , , , , , , , , , , ,94, ,61, , , , , , , , , , , , , , , , , , ,0.22,0.06,255, , , ,158,16,12:29, , , , , , , ,45, , ,0.0,0.0, , , , , , , , , ,1.1, ,
Nickels_Soils_Lab.P,20230323,2400,1440,62,15:59,40,07:15, ,51, , , , , , , , , , , , ,93, ,38, , , , , , , , , , , , , , , , , , ,0.00,0.12,458, , , ,267,30,19:59, , , , , , , ,40, , ,0.0,0.0, , , , , , , , , ,7.7, ,
Nickels_Soils_Lab.P,20230324,2400,1440,60,15:30,33,07:42, ,47, , , , , , , , , , , , ,90, ,26, , , , , , , , , , , , , , , , , , ,0.00,0.13,501, , , ,270,20,16:57, , , , , , , ,32, , ,0.0,0.0, , , , , , , , , ,6.0, ,
Nickels_Soils_Lab.P,20230325,2400,1440,61,15:24,37,24:53, ,49, , , , , , , , , , , , ,83, ,27, , , , , , , , , , , , , , , , , , ,0.00,0.14,536, , , ,344,25,10:31, , , , , , , ,30, , ,0.0,0.0, , , , , , , , , ,7.0, ,
Nickels_Soils_Lab.P,20230326,2400,1440,60,16:09,36,03:23, ,46, , , , , , , , , , , , ,84, ,14, , , , , , , , , , , , , , , , , , ,0.00,0.15,581, , , ,341,22,10:05, , , , , , , ,26, , ,0.0,0.0, , , , , , , , , ,5.9, ,
Nickels_Soils_Lab.P,20230327,2400,1440,61,15:27,32,06:53, ,48, , , , , , , , , , , , ,89, ,27, , , , , , , , , , , , , , , , , , ,0.00,0.14,527, , , ,152,17,14:03, , , , , , , ,30, , ,0.0,1.4, , , , , , , , , ,7.0, ,
Nickels_Soils_Lab.P,20230328,2400,1440,52,01:24,41,24:36, ,45, , , , , , , , , , , , ,91, ,28, , , , , , , , , , , , , , , , , , ,0.61,0.04,131, , , ,144,26,08:47, , , , , , , ,38, , ,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20230329,2400,1440,48,14:20,41,01:01, ,44, , , , , , , , , , , , ,94, ,81, , , , , , , , , , , , , , , , , , ,0.46,0.03,145, , , ,129,17,11:16, , , , , , , ,41, , ,0.0,0.0, , , , , , , , , ,0.0, ,
Nickels_Soils_Lab.P,20230330,2400,1440,59,16:04,35,06:37, ,48, , , , , , , , , , , , ,94, ,51, , , , , , , , , , , , , , , , , , ,0.07,0.12,510, , , ,108,16,15:07, , , , , , , ,41, , ,0.0,0.0, , , , , , , , , ,4.8, ,
Nickels_Soils_Lab.P,20230331,2400,1440,60,15:22,36,06:29, ,48, , , , , , , , , , , , ,93, ,40, , , , , , , , , , , , , , , , , , ,0.00,0.12,475, , , ,190,18,12:04, , , , , , , ,38, , ,0.0,0.0, , , , , , , , , ,7.2, ,
Nickels_Soils_Lab.P,20230401,2400,1440,65,13:58,42,01:23, ,54, , , , , , , , , , , , ,82, ,46, , , , , , , , , , , , , , , , , , ,0.00,0.11,371, , , ,155,16,13:13, , , , , , , ,42, , ,0.0,0.0, , , , , , , , , ,8.4, ,
